"","TractNumber","Date","AreaCode.x","BlockCode.x","BidOrder","Bid","nCompany","CompanyCode","ShareinBid","SaleDate","AreaCode.y","BlockCode.y","BlockPortion","StateCode","Acreage","PresaleValue","Type","Royalty","NumberOfBid","Reject","Reoffer","SameAs","PreviousTract","InitialTerm","HighBid","FirstSqud","Termniation","DrillingLag","ProductionLag","NumOfWell","NumOfYear_CruOilCon","NumOfYear_GasOil","ProdSpan_CruOilCon","ProdSpan_Gas","AveAnnualProd_Oil","AveAnnualPro_Gas","YearOfMaxProd_Oil","MaxAnnualPro_Oil","YearOfMaxProd_Gas","MaxAnnualPro_Gas","PredictSum_Oil","PredictSum_Gas","PredictRev","DrillCost","lbid","lvalue","lcost","Date1","BlockCode"
"2999","1711",1970-12-15,"EI","0338","14","11320.","1","801","100.0",701215,"EI","338","A",17,5000,871626,1,6,14,0,0,0,0,0,15284009,710421,0,0.33,1.75,35,18,18,18,18,1012676.5,3546180.4,75,2654453,77,7833968,12199919.8,41726223.8,107345511.3,21680229.4,9.33432635175717,13.6781168590854,16.8919113617855,1970-12-15,"0338"
"3000","1712",1970-12-15,"EI","0356","2","11320.","1","801","100.0",701215,"EI","356","A",17,5000,158025,1,6,2,0,0,0,0,0,3750933,720504,-1,1.42,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1445553.7,9.33432635175717,11.9705148554331,14.1840036812999,1970-12-15,"0356"
"3001","1712",1970-12-15,"EI","0356","1","3750933.","2","22","50.0 18 50.0",701215,"EI","356","A",17,5000,158025,1,6,2,0,0,0,0,0,3750933,720504,-1,1.42,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1445553.7,15.137515167001,11.9705148554331,14.1840036812999,1970-12-15,"0356"
"3002","1713",1971-11-04,"WC","0028","1","21884421.","1","1","100.0",711104,"WC","28","P",17,2023,1231464,3,6,2,0,0,0,0,0,21884421,720110,88,0.17,2.58,7,15,15,15,15,18546.4,1826634.9,76,68578,76,6152484,194000.3,18756192.7,9615882.7,15738778.9,16.9012855717801,14.0237150755136,16.5716382820659,1971-11-04,"0028"
"3003","1713",1971-11-04,"WC","0028","2","13197842.","2","123","75.0 122 25.0",711104,"WC","28","P",17,2023,1231464,3,6,2,0,0,0,0,0,21884421,720110,88,0.17,2.58,7,15,15,15,15,18546.4,1826634.9,76,68578,76,6152484,194000.3,18756192.7,9615882.7,15738778.9,16.395563889343,14.0237150755136,16.5716382820659,1971-11-04,"0028"
"3004","1714",1971-11-04,"WC","0069","3","16304348.","1","19","100.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,16.6069423786722,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3005","1714",1971-11-04,"WC","0069","1","29802343.","1","30","100.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,17.210097572546,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3006","1714",1971-11-04,"WC","0069","2","16991784.","2","16","50.0 21 50.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,16.6482404910786,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3007","1714",1971-11-04,"WC","0069","5","11285801.","2","6","50.0 176 50.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,16.2390559448908,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3008","1714",1971-11-04,"WC","0069","6","3462625.","2","24","75.0 23 25.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,15.0575375299091,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3009","1714",1971-11-04,"WC","0069","7","2329193.","1","4","100.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,14.6610324136169,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3010","1714",1971-11-04,"WC","0069","4","13163173.","1","1","100.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,16.3929335642217,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3011","1714",1971-11-04,"WC","0069","8","1636366.","1","20","100.0",711104,"WC","69","P",17,2500,752157,3,6,8,0,0,0,0,0,29802343,720212,88,0.25,4.83,7,13,13,13,13,34610.2,1638339.2,77,89593,77,4844461,279690.3,13483120,8003267.4,16766198.8,14.3079884875055,13.5307016872457,16.6348755010838,1971-11-04,"0069"
"3012","1715",1971-11-04,"EC","0033","3","12115037.","1","20","100.0",711104,"EC","33","P",17,3750,5225076,3,6,3,0,0,0,0,0,33861447,720120,0,0.17,2.17,14,17,17,17,17,65847.7,13230049.8,75,229593,75,38864345,818888,158707821.7,74966913,21039559.5,16.3099579662933,15.4689800925487,16.8619150568323,1971-11-04,"0033"
"3013","1715",1971-11-04,"EC","0033","2","25159594.","2","16","50.0 2 50.0",711104,"EC","33","P",17,3750,5225076,3,6,3,0,0,0,0,0,33861447,720120,0,0.17,2.17,14,17,17,17,17,65847.7,13230049.8,75,229593,75,38864345,818888,158707821.7,74966913,21039559.5,17.0407498529414,15.4689800925487,16.8619150568323,1971-11-04,"0033"
"3014","1715",1971-11-04,"EC","0033","1","33861447.","1","30","100.0",711104,"EC","33","P",17,3750,5225076,3,6,3,0,0,0,0,0,33861447,720120,0,0.17,2.17,14,17,17,17,17,65847.7,13230049.8,75,229593,75,38864345,818888,158707821.7,74966913,21039559.5,17.3377876685465,15.4689800925487,16.8619150568323,1971-11-04,"0033"
"3015","1716",1971-11-04,"EC","0268","3","12039554.","1","20","100.0",711104,"EC","268","A",17,5000,1351988,3,6,3,0,0,0,0,0,13505004,720331,-1,0.33,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6747133.2,16.3037079539695,14.1170873994573,15.7246284097334,1971-11-04,"0268"
"3016","1716",1971-11-04,"EC","0268","2","13425208.","1","15","100.0",711104,"EC","268","A",17,5000,1351988,3,6,3,0,0,0,0,0,13505004,720331,-1,0.33,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6747133.2,16.4126446917215,14.1170873994573,15.7246284097334,1971-11-04,"0268"
"3017","1716",1971-11-04,"EC","0268","1","13505004.","2","16","50.0 1 50.0",711104,"EC","268","A",17,5000,1351988,3,6,3,0,0,0,0,0,13505004,720331,-1,0.33,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6747133.2,16.4185708413954,14.1170873994573,15.7246284097334,1971-11-04,"0268"
"3018","1717",1971-11-04,"VR","0207","1","1654158.","1","1","100.0",711104,"VR","207","P",17,3750,202187,3,6,2,0,1,1,1571,0,1654158,720414,-1,0.42,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1515773.4,14.318802676001,12.2169532366264,14.2314370214458,1971-11-04,"0207"
"3019","1717",1971-11-04,"VR","0207","2","864821.","1","16","100.0",711104,"VR","207","P",17,3750,202187,3,6,2,0,1,1,1571,0,1654158,720414,-1,0.42,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1515773.4,13.6702778280835,12.2169532366264,14.2314370214458,1971-11-04,"0207"
"3020","1718",1971-11-04,"SM","0107","1","2825224.","1","15","100.0",711104,"SM","107","A",17,5000,272574,3,6,2,0,1,1,1530,0,2825224,720127,0,0.17,6.92,21,13,13,13,13,594460.5,4972368.1,81,1258975,84,10368647,4521152.9,37129008.8,50306816.6,17450499.1,14.8540982114546,12.5156690845746,16.6748788652278,1971-11-04,"0107"
"3021","1718",1971-11-04,"SM","0107","2","1897861.","1","3","100.0",711104,"SM","107","A",17,5000,272574,3,6,2,0,1,1,1530,0,2825224,720127,0,0.17,6.92,21,13,13,13,13,594460.5,4972368.1,81,1258975,84,10368647,4521152.9,37129008.8,50306816.6,17450499.1,14.456238020486,12.5156690845746,16.6748788652278,1971-11-04,"0107"
"3022","1719",1971-11-04,"EI","0157","1","107833.","1","3","100.0",711104,"EI","157","P",17,2500,0,3,6,1,1,0,0,0,0,107833,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5883390130601,0,0,1971-11-04,"0157"
"3023","172",1955-07-12,"SS","0116","1","364063.","1","3","100.0",550712,"SS","116","P",17,2445,0,1,6,2,0,0,0,0,0,364063,580312,-1,2.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1606013.4,12.8050822085659,0,14.2892661398247,1955-07-12,"0116"
"3024","172",1955-07-12,"SS","0116","2","162535.","2","4","50.0 5 50.0",550712,"SS","116","P",17,2445,0,1,6,2,0,0,0,0,0,364063,580312,-1,2.67,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1606013.4,11.9986486421754,0,14.2892661398247,1955-07-12,"0116"
"3025","1720",1971-11-04,"EI","0159","3","405452.","1","3","100.0",711104,"EI","159","A",17,5000,269582,3,6,3,0,0,0,0,0,18703633,720301,-1,0.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2552697.4,12.9127577731513,12.5046315996523,14.7526615537182,1971-11-04,"0159"
"3026","1720",1971-11-04,"EI","0159","1","18703633.","1","5","100.0",711104,"EI","159","A",17,5000,269582,3,6,3,0,0,0,0,0,18703633,720301,-1,0.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2552697.4,16.7442283410301,12.5046315996523,14.7526615537182,1971-11-04,"0159"
"3027","1720",1971-11-04,"EI","0159","2","2732488.","2","6","50.0 176 50.0",711104,"EI","159","A",17,5000,269582,3,6,3,0,0,0,0,0,18703633,720301,-1,0.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2552697.4,14.8207231074404,12.5046315996523,14.7526615537182,1971-11-04,"0159"
"3028","1721",1971-11-04,"EI","0195","1","905797.","1","15","100.0",711104,"EI","195","P",17,2500,134791,3,6,1,0,0,0,0,0,905797,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7165704981094,11.8114881285182,0,1971-11-04,"0195"
"3029","1722",1971-11-04,"SS","0228","1","294384.","2","24","75.0 23 25.0",711104,"SS","228","P",17,2500,0,3,6,2,1,0,0,0,0,294384,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5926403165339,0,0,1971-11-04,"0228"
"3030","1722",1971-11-04,"SS","0228","2","232919.","2","15","50.0 2 50.0",711104,"SS","228","P",17,2500,0,3,6,2,1,0,0,0,0,294384,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3584460326222,0,0,1971-11-04,"0228"
"3031","1723",1971-11-04,"ST","0108","2","2805275.","1","30","100.0",711104,"ST","108","A",17,5000,3503641,3,6,2,0,0,0,0,0,11404417,720217,-1,0.25,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10634943.4,14.8470121313491,15.069313556869,16.1796557785821,1971-11-04,"0108"
"3032","1723",1971-11-04,"ST","0108","1","11404417.","1","123","100.0",711104,"ST","108","A",17,5000,3503641,3,6,2,0,0,0,0,0,11404417,720217,-1,0.25,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10634943.4,16.2495112944633,15.069313556869,16.1796557785821,1971-11-04,"0108"
"3033","1724",1971-11-04,"WD","0080","1","4745325.","3","22","19.0 23 56.4 24 24.6",711104,"WD","80","P",17,938,4375906,3,6,1,0,0,0,0,0,4745325,720301,0,0.33,0.08,3,18,18,19,19,188079.5,524874.4,76,503571,75,1372145,2495783,7026184.4,21871953.6,6043083.3,15.3726704808313,15.2916243705729,15.6144250852712,1971-11-04,"0080"
"3034","1725",1971-11-04,"SP","0060","1","68404327.","1","30","100.0",711104,"SP","60","A",17,1762,4880329,3,6,3,0,0,0,0,0,68404327,711207,0,0.08,0.42,86,19,19,19,19,3113449.7,5010190.2,82,4405434,77,7251849,37707150.5,58981767.9,310060055.9,75991617.5,18.0409466408259,15.4007233984938,18.1461336092743,1971-11-04,"0060"
"3035","1725",1971-11-04,"SP","0060","2","10525975.","1","22","100.0",711104,"SP","60","A",17,1762,4880329,3,6,3,0,0,0,0,0,68404327,711207,0,0.08,0.42,86,19,19,19,19,3113449.7,5010190.2,82,4405434,77,7251849,37707150.5,58981767.9,310060055.9,75991617.5,16.1693565698218,15.4007233984938,18.1461336092743,1971-11-04,"0060"
"3036","1725",1971-11-04,"SP","0060","3","3859125.","1","30","100.0",711104,"SP","60","A",17,1762,4880329,3,6,3,0,0,0,0,0,68404327,711207,0,0.08,0.42,86,19,19,19,19,3113449.7,5010190.2,82,4405434,77,7251849,37707150.5,58981767.9,310060055.9,75991617.5,15.1659510318065,15.4007233984938,18.1461336092743,1971-11-04,"0060"
"3037","1726",1972-09-12,"SS","0098","1","14118766.","3","2","38.0 6 38.0 176 24.0",720912,"SS","98","A",17,5000,324943,1,6,3,0,0,0,0,0,14118766,721230,-1,0.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1427910.4,16.4630153924426,12.6914081387729,14.1717233751389,1972-09-12,"0098"
"3038","1726",1972-09-12,"SS","0098","2","7403137.","1","24","100.0",720912,"SS","98","A",17,5000,324943,1,6,3,0,0,0,0,0,14118766,721230,-1,0.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1427910.4,15.8174143872651,12.6914081387729,14.1717233751389,1972-09-12,"0098"
"3039","1726",1972-09-12,"SS","0098","3","10354.","1","271","100.0",720912,"SS","98","A",17,5000,324943,1,6,3,0,0,0,0,0,14118766,721230,-1,0.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1427910.4,9.24512819746185,12.6914081387729,14.1717233751389,1972-09-12,"0098"
"3040","1727",1972-09-12,"SS","0110","1","10354.","1","271","100.0",720912,"SS","110","A",17,5000,0,1,6,1,1,0,0,0,0,10354,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,0,0,1972-09-12,"0110"
"3041","1728",1972-09-12,"SS","0160","4","10354.","1","271","100.0",720912,"SS","160","A",17,5000,258851,1,6,4,0,0,0,0,0,6438141,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,12.4640117487827,0,1972-09-12,"0160"
"3042","1728",1972-09-12,"SS","0160","1","6438141.","3","2","38.0 6 38.0 176 24.0",720912,"SS","160","A",17,5000,258851,1,6,4,0,0,0,0,0,6438141,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6777503918126,12.4640117487827,0,1972-09-12,"0160"
"3043","1728",1972-09-12,"SS","0160","2","1191274.","1","134","100.0",720912,"SS","160","A",17,5000,258851,1,6,4,0,0,0,0,0,6438141,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9905338806521,12.4640117487827,0,1972-09-12,"0160"
"3044","1728",1972-09-12,"SS","0160","3","794880.","1","15","100.0",720912,"SS","160","A",17,5000,258851,1,6,4,0,0,0,0,0,6438141,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5859464388471,12.4640117487827,0,1972-09-12,"0160"
"3045","1729",1972-09-12,"SS","0202","1","10354.","1","271","100.0",720912,"SS","202","A",17,5000,0,1,6,1,1,0,0,0,0,10354,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,0,0,1972-09-12,"0202"
"3046","173",1955-07-12,"SS","0116","2","162535.","2","4","50.0 5 50.0",550712,"SS","116","P",17,2445,0,1,6,2,0,0,0,0,0,330038,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9986486421754,0,0,1955-07-12,"0116"
"3047","173",1955-07-12,"SS","0116","1","330038.","1","3","100.0",550712,"SS","116","P",17,2445,0,1,6,2,0,0,0,0,0,330038,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7069630783284,0,0,1955-07-12,"0116"
"3048","1730",1972-09-12,"SS","0320","1","6274547.","1","16","100.0",720912,"SS","320","A",17,5000,258851,1,6,6,0,0,0,0,0,6274547,721108,84,0.17,7.25,13,0,5,0,5,0,2863893.2,0,0,80,5301309,0,9259040.4,4264564.6,11357514.8,15.6520118491412,12.4640117487827,16.2453902677659,1972-09-12,"0320"
"3049","1730",1972-09-12,"SS","0320","2","4580626.","3","2","38.0 6 38.0 176 24.0",720912,"SS","320","A",17,5000,258851,1,6,6,0,0,0,0,0,6274547,721108,84,0.17,7.25,13,0,5,0,5,0,2863893.2,0,0,80,5301309,0,9259040.4,4264564.6,11357514.8,15.337346227973,12.4640117487827,16.2453902677659,1972-09-12,"0320"
"3050","1730",1972-09-12,"SS","0320","3","3828691.","1","30","100.0",720912,"SS","320","A",17,5000,258851,1,6,6,0,0,0,0,0,6274547,721108,84,0.17,7.25,13,0,5,0,5,0,2863893.2,0,0,80,5301309,0,9259040.4,4264564.6,11357514.8,15.1580335272814,12.4640117487827,16.2453902677659,1972-09-12,"0320"
"3051","1730",1972-09-12,"SS","0320","4","2114916.","1","8","100.0",720912,"SS","320","A",17,5000,258851,1,6,6,0,0,0,0,0,6274547,721108,84,0.17,7.25,13,0,5,0,5,0,2863893.2,0,0,80,5301309,0,9259040.4,4264564.6,11357514.8,14.5645256533617,12.4640117487827,16.2453902677659,1972-09-12,"0320"
"3052","1730",1972-09-12,"SS","0320","5","1321797.","2","22","50.0 233 50.0",720912,"SS","320","A",17,5000,258851,1,6,6,0,0,0,0,0,6274547,721108,84,0.17,7.25,13,0,5,0,5,0,2863893.2,0,0,80,5301309,0,9259040.4,4264564.6,11357514.8,14.0945027323836,12.4640117487827,16.2453902677659,1972-09-12,"0320"
"3053","1730",1972-09-12,"SS","0320","6","10354.","1","271","100.0",720912,"SS","320","A",17,5000,258851,1,6,6,0,0,0,0,0,6274547,721108,84,0.17,7.25,13,0,5,0,5,0,2863893.2,0,0,80,5301309,0,9259040.4,4264564.6,11357514.8,9.24512819746185,12.4640117487827,16.2453902677659,1972-09-12,"0320"
"3054","1731",1972-09-12,"SS","0326","2","10354.","1","271","100.0",720912,"SS","326","A",17,5000,258851,1,6,2,0,0,0,0,0,5214294,721123,-1,0.17,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2620420.1,9.24512819746185,12.4640117487827,14.7788455880132,1972-09-12,"0326"
"3055","1731",1972-09-12,"SS","0326","1","5214294.","3","2","38.0 6 38.0 176 24.0",720912,"SS","326","A",17,5000,258851,1,6,2,0,0,0,0,0,5214294,721123,-1,0.17,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2620420.1,15.4669142585372,12.4640117487827,14.7788455880132,1972-09-12,"0326"
"3056","1732",1972-09-12,"SS","0338","2","10354.","1","271","100.0",720912,"SS","338","A",17,5000,258851,1,6,2,0,0,0,0,0,2296526,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,12.4640117487827,0,1972-09-12,"0338"
"3057","1732",1972-09-12,"SS","0338","1","2296526.","2","2","64.0 176 36.0",720912,"SS","338","A",17,5000,258851,1,6,2,0,0,0,0,0,2296526,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6469081042602,12.4640117487827,0,1972-09-12,"0338"
"3058","1733",1972-09-12,"SS","0343","2","6729330.","1","30","100.0",720912,"SS","343","A",17,5000,258851,1,6,6,0,0,0,0,0,7508748,721026,0,0.08,3.75,9,0,15,0,15,0,5584652,0,0,79,14478451,0,55717486,25662575.3,7412942.6,15.7219861424303,12.4640117487827,15.8187381653541,1972-09-12,"0343"
"3059","1733",1972-09-12,"SS","0343","3","6444353.","3","2","38.0 6 38.0 176 24.0",720912,"SS","343","A",17,5000,258851,1,6,6,0,0,0,0,0,7508748,721026,0,0.08,3.75,9,0,15,0,15,0,5584652,0,0,79,14478451,0,55717486,25662575.3,7412942.6,15.6787148014186,12.4640117487827,15.8187381653541,1972-09-12,"0343"
"3060","1733",1972-09-12,"SS","0343","4","5218435.","1","16","100.0",720912,"SS","343","A",17,5000,258851,1,6,6,0,0,0,0,0,7508748,721026,0,0.08,3.75,9,0,15,0,15,0,5584652,0,0,79,14478451,0,55717486,25662575.3,7412942.6,15.4677081064782,12.4640117487827,15.8187381653541,1972-09-12,"0343"
"3061","1733",1972-09-12,"SS","0343","1","7508748.","2","17","50.0 15 50.0",720912,"SS","343","A",17,5000,258851,1,6,6,0,0,0,0,0,7508748,721026,0,0.08,3.75,9,0,15,0,15,0,5584652,0,0,79,14478451,0,55717486,25662575.3,7412942.6,15.8315792987906,12.4640117487827,15.8187381653541,1972-09-12,"0343"
"3062","1733",1972-09-12,"SS","0343","6","10354.","1","271","100.0",720912,"SS","343","A",17,5000,258851,1,6,6,0,0,0,0,0,7508748,721026,0,0.08,3.75,9,0,15,0,15,0,5584652,0,0,79,14478451,0,55717486,25662575.3,7412942.6,9.24512819746185,12.4640117487827,15.8187381653541,1972-09-12,"0343"
"3063","1733",1972-09-12,"SS","0343","5","1321797.","2","22","50.0 233 50.0",720912,"SS","343","A",17,5000,258851,1,6,6,0,0,0,0,0,7508748,721026,0,0.08,3.75,9,0,15,0,15,0,5584652,0,0,79,14478451,0,55717486,25662575.3,7412942.6,14.0945027323836,12.4640117487827,15.8187381653541,1972-09-12,"0343"
"3064","1734",1972-09-12,"SS","0344","1","7501749.","2","15","50.0 17 50.0",720912,"SS","344","A",17,5000,258851,1,6,4,0,0,0,0,0,7501749,721116,-1,0.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,846621,15.8306467513196,12.4640117487827,13.6490095930295,1972-09-12,"0344"
"3065","1734",1972-09-12,"SS","0344","2","4580626.","3","2","38.0 6 38.0 176 24.0",720912,"SS","344","A",17,5000,258851,1,6,4,0,0,0,0,0,7501749,721116,-1,0.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,846621,15.337346227973,12.4640117487827,13.6490095930295,1972-09-12,"0344"
"3066","1734",1972-09-12,"SS","0344","3","2580843.","1","30","100.0",720912,"SS","344","A",17,5000,258851,1,6,4,0,0,0,0,0,7501749,721116,-1,0.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,846621,14.7636266477146,12.4640117487827,13.6490095930295,1972-09-12,"0344"
"3067","1734",1972-09-12,"SS","0344","4","10354.","1","271","100.0",720912,"SS","344","A",17,5000,258851,1,6,4,0,0,0,0,0,7501749,721116,-1,0.17,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,846621,9.24512819746185,12.4640117487827,13.6490095930295,1972-09-12,"0344"
"3068","1735",1972-09-12,"SS","0345","1","10354.","1","271","100.0",720912,"SS","345","A",17,5000,0,1,6,1,1,0,0,0,0,10354,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,0,0,1972-09-12,"0345"
"3069","1736",1972-09-12,"SS","0359","1","4373546.","2","2","64.0 176 36.0",720912,"SS","359","A",17,5000,258851,1,6,2,0,0,0,0,0,4373546,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2910846796786,12.4640117487827,0,1972-09-12,"0359"
"3070","1736",1972-09-12,"SS","0359","2","10354.","1","271","100.0",720912,"SS","359","A",17,5000,258851,1,6,2,0,0,0,0,0,4373546,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,12.4640117487827,0,1972-09-12,"0359"
"3071","1737",1972-09-12,"ST","0195","2","10354.","1","271","100.0",720912,"ST","195","A",17,5000,0,1,6,2,1,2,1,802,0,859385,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24512819746185,0,0,1972-09-12,"0195"
"3072","1737",1972-09-12,"ST","0195","1","859385.","1","15","100.0",720912,"ST","195","A",17,5000,0,1,6,2,1,2,1,802,0,859385,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.663972296133,0,0,1972-09-12,"0195"
"3073","1738",1972-09-12,"ST","0202","1","4385971.","2","2","64.0 176 36.0",720912,"ST","202","A",17,3772,195277,1,6,2,0,0,0,0,0,4385971,730609,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2097659.6,15.293921595991,12.1821794633102,14.5563332817344,1972-09-12,"0202"
"3074","1738",1972-09-12,"ST","0202","2","10354.","1","271","100.0",720912,"ST","202","A",17,3772,195277,1,6,2,0,0,0,0,0,4385971,730609,-1,0.75,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2097659.6,9.24512819746185,12.1821794633102,14.5563332817344,1972-09-12,"0202"
"3075","1739",1972-09-12,"ST","0217","2","6970287.","3","21","34.0 22 33.0 233 33.0",720912,"ST","217","A",17,5000,258851,1,6,9,0,0,0,0,0,7928605,730521,-1,0.67,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3445640.3,15.7571669583596,12.4640117487827,15.0526205989516,1972-09-12,"0217"
"3076","1739",1972-09-12,"ST","0217","3","6444353.","3","6","38.0 2 38.0 176 24.0",720912,"ST","217","A",17,5000,258851,1,6,9,0,0,0,0,0,7928605,730521,-1,0.67,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3445640.3,15.6787148014186,12.4640117487827,15.0526205989516,1972-09-12,"0217"
"3077","1739",1972-09-12,"ST","0217","4","5463526.","1","1","100.0",720912,"ST","217","A",17,5000,258851,1,6,9,0,0,0,0,0,7928605,730521,-1,0.67,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3445640.3,15.5136049268358,12.4640117487827,15.0526205989516,1972-09-12,"0217"
"3078","1739",1972-09-12,"ST","0217","1","7928605.","1","8","100.0",720912,"ST","217","A",17,5000,258851,1,6,9,0,0,0,0,0,7928605,730521,-1,0.67,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3445640.3,15.8859876638866,12.4640117487827,15.0526205989516,1972-09-12,"0217"
"3079","1739",1972-09-12,"ST","0217","5","5417233.","1","30","100.0",720912,"ST","217","A",17,5000,258851,1,6,9,0,0,0,0,0,7928605,730521,-1,0.67,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3445640.3,15.5050957264527,12.4640117487827,15.0526205989516,1972-09-12,"0217"
